ticket_id,created_at,resolved_at,status,priority,category,channel,sla_target_hours,customer_id,agent_id,branch_code
T00832,2024-01-18 16:20:00,2024-01-19 11:56:44,Resolved,Medium,Delivery,Chat,48,C11220,A051,TU-YER
T00833,2024-10-12 13:02:00,2024-10-12 22:46:06,Resolved,Low,Payments,Phone,72,C11731,A006,AM-CAB
T00834,2024-07-08 20:38:00,2024-07-09 04:50:24,Resolved,Low,Login,Phone,72,C13907,A032,AM-CAB
T00835,2025-02-05 13:27:00,2025-02-05 21:27:35,Resolved,Low,Login,Email,72,C13828,A053,SA-SAN
T00836,2024-06-06 15:46:00,2024-06-06 17:37:52,Resolved,High,Payments,Phone,24,C13832,A042,ME-MEN
T00837,2024-06-02 01:00:00,2024-06-02 19:11:53,Resolved,Medium,Payments,Email,48,C10236,A043,ME-MEN
T00838,2024-08-11 06:17:00,2024-08-11 15:16:42,Resolved,High,Tech Issue,App,24,C11657,A015,AM-GBA
T00839,2024-11-08 17:39:00,2024-11-09 08:46:45,Resolved,Low,Other,Phone,72,C10240,A021,LA-LIM
T00840,2024-07-08 18:30:00,2024-07-08 22:54:45,Resolved,Low,Payments,Chat,72,C13903,A007,AM-GBA
T00841,2025-07-01 00:46:00,2025-07-01 09:07:23,Resolved,Low,Account,Phone,72,C11828,A028,SA-SAN
T00842,2025-03-31 06:28:00,2025-03-31 20:16:10,Resolved,Medium,Login,Chat,48,C11826,A022,LA-MON
T00843,2025-06-09 01:17:00,2025-06-09 12:52:51,Resolved,Low,Returns,Chat,72,C11535,A049,LA-MON
T00844,2025-02-02 06:10:00,2025-02-02 10:52:40,Resolved,Medium,Other,Email,48,C13404,A044,ME-SAN
T00845,2025-01-19 00:26:00,2025-01-19 05:13:44,Resolved,High,Tech Issue,Chat,24,C13425,A059,SA-SAN
T00846,2024-04-03 21:46:00,2024-04-04 03:16:33,Resolved,Low,Payments,Email,72,C11935,A009,ME-MEN
T00847,2024-12-26 08:23:00,2024-12-27 08:46:59,Resolved,Low,Login,Phone,72,C13527,A043,ME-MEN
T00848,2024-02-24 11:30:00,2024-02-25 12:52:18,Resolved,Low,Returns,Email,72,C13570,A051,TU-YER
T00849,2024-04-01 01:32:00,2024-04-01 07:48:47,Resolved,Low,Payments,Email,72,C11935,A017,LA-SAN
T00850,2024-03-17 14:12:00,2024-03-17 23:18:38,Resolved,Medium,Tech Issue,Email,48,C14264,A039,TU-YER
T00851,2025-05-25 19:45:00,,Open,Medium,Tech Issue,Email,48,C14162,A030,CÓ-CÓR
T00852,2025-07-14 22:07:00,2025-07-15 12:13:00,Resolved,Medium,Account,Chat,48,C11700,A018,TU-YER
T00853,2025-07-17 15:03:00,2025-07-17 21:49:44,Resolved,Medium,Returns,Chat,48,C14891,A047,AM-GBA
T00854,2024-07-27 00:06:00,2024-07-27 16:21:10,Resolved,Low,Tech Issue,Phone,72,C10677,A026,SA-ROS
T00855,2024-04-19 10:56:00,2024-04-19 14:15:07,Resolved,Urgent,Payments,Email,8,C11234,A019,ME-SAN
T00856,2025-04-24 17:43:00,2025-04-24 23:23:45,Resolved,High,Returns,Chat,24,C10498,A018,TU-YER
T00857,2024-03-31 22:06:00,2024-04-01 13:23:56,Resolved,Medium,Payments,App,48,C14931,A026,SA-ROS
T00858,2024-08-02 22:57:00,2024-08-03 06:13:41,Resolved,Medium,Returns,Email,48,C13240,A009,ME-MEN
T00859,2025-06-10 11:51:00,2025-06-10 17:56:55,Resolved,Medium,Tech Issue,Chat,48,C10309,A056,AM-GBA
T00860,2024-08-06 15:59:00,2024-08-06 23:17:48,Resolved,Medium,Payments,Chat,48,C14479,A030,CÓ-CÓR
T00861,2024-03-09 05:21:00,2024-03-09 11:00:55,Resolved,Low,Payments,Email,72,C14028,A048,CÓ-CÓR
T00862,2025-04-02 03:55:00,2025-04-02 22:12:32,Resolved,Medium,Payments,Email,48,C13307,A051,TU-YER
T00863,2024-07-10 22:27:00,2024-07-11 09:22:44,Resolved,Medium,Payments,App,48,C10765,A040,AM-CAB
T00864,2024-06-11 23:11:00,2024-06-12 20:50:37,Resolved,Low,Delivery,App,72,C12231,A047,AM-GBA
T00865,2025-07-03 14:16:00,2025-07-03 17:50:18,Resolved,Medium,Tech Issue,Chat,48,C14428,A019,ME-SAN
T00866,2025-05-11 23:06:00,2025-05-12 05:33:39,Resolved,Medium,Other,Email,48,C10416,A050,ME-MEN
T00867,2025-01-12 03:05:00,2025-01-12 12:33:58,Resolved,Medium,Returns,Email,48,C11888,A044,ME-SAN
T00868,2024-06-03 22:13:00,2024-06-04 10:55:19,Resolved,Low,Tech Issue,Phone,72,C10612,A028,SA-SAN
T00869,2025-08-13 08:34:00,2025-08-13 13:58:32,Resolved,Medium,Other,Chat,48,C12697,A020,SA-RAF
T00870,2025-05-06 06:50:00,2025-05-06 23:02:52,Resolved,Low,Payments,Chat,72,C12894,A032,AM-CAB
T00871,2025-09-11 18:25:00,2025-09-12 17:02:34,Resolved,Low,Tech Issue,Chat,72,C12814,A023,AM-GBA
T00872,2024-02-05 20:33:00,2024-02-06 11:46:52,Resolved,Low,Delivery,Chat,72,C10407,A015,AM-GBA
T00873,2025-07-28 12:58:00,2025-07-28 22:04:00,Resolved,Medium,Payments,Chat,48,C12705,A032,AM-CAB
T00874,2025-04-01 07:07:00,2025-04-02 10:26:16,Resolved,Low,Account,Phone,72,C13213,A044,ME-SAN
T00875,2025-03-19 19:30:00,2025-03-20 06:50:59,Resolved,High,Login,Chat,24,C11577,A037,AM-GBA
T00876,2025-04-12 21:04:00,2025-04-13 04:59:06,Resolved,High,Account,Chat,24,C10436,A023,AM-GBA
T00877,2025-09-17 00:14:00,2025-09-17 11:00:15,Resolved,Medium,Account,Chat,48,C13451,A050,ME-MEN
T00878,2024-02-14 12:51:00,2024-02-15 18:24:49,Resolved,Low,Other,Email,72,C12505,A029,LA-ASU
T00879,2025-03-28 07:49:00,2025-03-28 15:29:42,Resolved,Medium,Tech Issue,Phone,48,C10692,A050,ME-MEN
T00880,2025-05-20 06:10:00,2025-05-20 17:15:12,Resolved,High,Returns,Email,24,C10644,A001,SA-ROS
T00881,2025-05-03 13:01:00,2025-05-03 21:56:56,Resolved,Medium,Delivery,Chat,48,C10333,A005,SA-SAN
T00882,2024-09-30 11:47:00,2024-09-30 22:45:15,Resolved,Medium,Payments,Email,48,C14435,A001,SA-ROS
T00883,2024-10-07 06:28:00,2024-10-07 14:17:13,Resolved,Medium,Other,Chat,48,C11754,A051,TU-YER
T00884,2025-06-06 16:14:00,2025-06-06 23:33:21,Resolved,Low,Payments,Email,72,C10320,A050,ME-MEN
T00885,2024-04-01 21:01:00,2024-04-02 08:43:41,Resolved,Medium,Returns,Phone,48,C11213,A008,TU-YER
T00886,2024-05-18 10:46:00,2024-05-18 15:08:00,Resolved,Medium,Returns,Email,48,C11134,A048,CÓ-CÓR
T00887,2025-03-29 15:19:00,2025-03-30 08:17:26,Resolved,Medium,Login,Email,48,C11654,A032,AM-CAB
T00888,2025-09-22 10:24:00,2025-09-23 13:21:57,Resolved,Low,Returns,Email,72,C13131,A046,SA-RAF
T00889,2025-06-07 06:01:00,2025-06-07 16:52:27,Resolved,Medium,Payments,Phone,48,C13856,A012,AM-GBA
T00890,2024-06-01 17:37:00,2024-06-02 12:35:48,Resolved,Medium,Other,Email,48,C12280,A020,SA-RAF
T00891,2024-04-24 18:25:00,2024-04-25 07:05:36,Resolved,Low,Other,Chat,72,C13995,A009,ME-MEN
T00892,2024-11-22 02:36:00,2024-11-22 15:07:46,Resolved,High,Other,Email,24,C10635,A047,AM-GBA
T00893,2025-05-08 14:19:00,,Open,Medium,Login,Email,48,C13085,A032,AM-CAB
T00894,2024-10-04 08:25:00,2024-10-05 01:02:53,Resolved,Medium,Other,Email,48,C10842,A032,AM-CAB
T00895,2025-01-15 12:37:00,2025-01-16 04:36:12,Resolved,Medium,Login,Chat,48,C14214,A025,CÓ-RÍO
T00896,2024-12-27 10:49:00,,Open,Medium,Delivery,Email,48,C12071,A060,AM-GBA
T00897,2025-04-24 03:41:00,2025-04-24 05:47:56,Resolved,Medium,Account,Chat,48,C14102,A052,SA-ROS
T00898,2024-04-07 14:11:00,2024-04-07 20:01:15,Resolved,High,Tech Issue,Chat,24,C14522,A060,AM-GBA
T00899,2024-05-06 02:26:00,2024-05-06 13:00:02,Resolved,Low,Delivery,Phone,72,C10897,A008,TU-YER
T00900,2025-02-26 06:47:00,2025-02-27 11:55:30,Resolved,Medium,Account,Email,48,C11607,A025,CÓ-RÍO
T00901,2024-11-04 08:42:00,2024-11-05 00:01:02,Resolved,Medium,Tech Issue,Email,48,C10678,A056,AM-GBA
T00902,2025-07-23 15:00:00,2025-07-23 23:11:34,Resolved,Low,Payments,Chat,72,C11279,A012,AM-GBA
T00903,2024-02-02 06:08:00,2024-02-02 21:38:35,Resolved,Medium,Delivery,Chat,48,C12843,A031,LA-MON
T00904,2024-07-05 19:30:00,2024-07-06 03:45:13,Resolved,Medium,Returns,Email,48,C11494,A048,CÓ-CÓR
T00905,2024-06-13 14:15:00,2024-06-14 02:46:15,Resolved,High,Login,Email,24,C12915,A032,AM-CAB
T00906,2024-03-05 20:57:00,2024-03-06 15:07:17,Resolved,Low,Delivery,Phone,72,C10613,A006,AM-CAB
T00907,2025-04-07 10:39:00,2025-04-07 23:03:42,Resolved,Medium,Login,Chat,48,C10286,A051,TU-YER
T00908,2025-02-18 15:17:00,2025-02-19 10:29:23,Resolved,Medium,Account,App,48,C13875,A055,ME-GOD
T00909,2024-03-29 15:58:00,,Open,Low,Payments,Email,72,C13580,A027,LA-MON
T00910,2024-08-12 03:51:00,2024-08-12 12:23:23,Resolved,Medium,Other,Chat,48,C14902,A044,ME-SAN
T00911,2024-07-05 15:23:00,2024-07-06 01:34:47,Resolved,Medium,Login,Chat,48,C10230,A019,ME-SAN
T00912,2024-06-06 14:31:00,2024-06-06 22:12:32,Resolved,High,Delivery,Email,24,C14508,A044,ME-SAN
T00913,2024-09-26 03:59:00,2024-09-27 08:45:38,Resolved,Low,Delivery,Chat,72,C10125,A020,SA-RAF
T00914,2024-10-04 13:57:00,2024-10-05 17:58:09,Resolved,High,Login,Chat,24,C11793,A020,SA-RAF
T00915,2024-03-14 03:35:00,2024-03-14 22:33:05,Resolved,Low,Login,Chat,72,C14296,A049,LA-MON
T00916,2025-03-26 10:53:00,2025-03-27 00:41:13,Resolved,Medium,Login,Email,48,C11400,A019,ME-SAN
T00917,2025-06-22 12:22:00,2025-06-23 06:51:51,Resolved,Medium,Returns,Email,48,C11919,A037,AM-GBA
T00918,2024-09-29 08:48:00,2024-09-29 14:09:50,Resolved,High,Payments,App,24,C14360,A046,SA-RAF
T00919,2024-12-06 23:55:00,,Open,Medium,Login,Chat,48,C13469,A016,LA-ASU
T00920,2025-08-31 22:06:00,2025-09-01 15:27:18,Resolved,Medium,Delivery,Email,48,C12070,A028,SA-SAN
T00921,2024-12-11 18:43:00,2024-12-12 09:00:53,Resolved,High,Returns,Email,24,C10954,A021,LA-LIM
T00922,2025-02-21 22:05:00,2025-02-22 07:56:06,Resolved,Low,Other,Chat,72,C13553,A054,LA-MON
T00923,2024-07-09 02:23:00,2024-07-10 09:42:10,Resolved,Low,Tech Issue,Chat,72,C12333,A014,LA-MON
T00924,2024-01-05 19:59:00,2024-01-06 08:01:17,Resolved,High,Login,Phone,24,C14540,A050,ME-MEN
T00925,2025-07-18 08:37:00,2025-07-18 14:31:50,Resolved,Medium,Payments,Phone,48,C11364,A049,LA-MON
T00926,2024-05-12 07:53:00,,Open,Medium,Payments,Email,48,C13546,A030,CÓ-CÓR
T00927,2025-03-29 08:05:00,2025-03-29 11:32:22,Resolved,High,Delivery,Email,24,C12294,A028,SA-SAN
T00928,2024-05-29 14:02:00,2024-05-30 04:54:48,Resolved,Medium,Payments,Chat,48,C13074,A012,AM-GBA
T00929,2025-07-31 21:22:00,2025-08-01 15:33:20,Resolved,High,Payments,Chat,24,C14797,A018,TU-YER
T00930,2024-07-10 21:25:00,2024-07-11 06:28:18,Resolved,Medium,Delivery,Email,48,C10192,A041,ME-SAN
T00931,2025-03-09 16:23:00,2025-03-10 08:52:18,Resolved,Medium,Login,Email,48,C12002,A031,LA-MON
T00932,2024-01-25 21:05:00,2024-01-26 09:16:34,Resolved,High,Other,Chat,24,C10601,A059,SA-SAN
T00933,2025-08-28 22:43:00,2025-08-30 04:28:01,Resolved,Low,Returns,Email,72,C13311,A031,LA-MON
T00934,2025-05-21 06:11:00,2025-05-21 21:08:10,Resolved,Medium,Other,Chat,48,C14269,A013,LA-ASU
T00935,2025-07-12 02:37:00,2025-07-12 06:36:44,Resolved,Urgent,Tech Issue,Chat,8,C14483,A012,AM-GBA
T00936,2025-05-26 04:54:00,2025-05-26 15:53:49,Resolved,Medium,Tech Issue,Chat,48,C10243,A020,SA-RAF
T00937,2024-11-15 14:59:00,2024-11-15 21:28:41,Resolved,High,Returns,Phone,24,C12673,A050,ME-MEN
T00938,2024-11-03 00:27:00,,Open,Medium,Login,Email,48,C14218,A018,TU-YER
T00939,2024-04-08 13:37:00,2024-04-09 01:15:51,Resolved,Medium,Login,Chat,48,C11879,A046,SA-RAF
T00940,2025-07-10 04:45:00,2025-07-10 14:46:59,Resolved,Medium,Tech Issue,Email,48,C10883,A019,ME-SAN
T00941,2025-02-14 16:01:00,2025-02-15 02:48:49,Resolved,High,Delivery,Phone,24,C14691,A026,SA-ROS
T00942,2025-05-14 08:48:00,2025-05-15 15:50:42,Resolved,High,Login,Email,24,C11498,A018,TU-YER
T00943,2024-05-18 17:12:00,2024-05-19 20:58:39,Resolved,Low,Tech Issue,Phone,72,C13391,A052,SA-ROS
T00944,2025-07-20 09:51:00,2025-07-20 23:14:43,Resolved,Medium,Returns,Email,48,C10564,A045,LA-ASU
T00945,2024-08-17 03:03:00,2024-08-17 12:30:00,Resolved,Medium,Tech Issue,App,48,C13330,A002,CÓ-VIL
T00946,2025-01-15 12:14:00,2025-01-15 20:38:42,Resolved,Medium,Delivery,Email,48,C14397,A054,LA-MON
T00947,2025-04-08 17:34:00,2025-04-09 04:23:32,Resolved,Urgent,Payments,Chat,8,C14005,A001,SA-ROS
T00948,2024-06-29 10:37:00,2024-06-29 19:15:22,Resolved,Low,Login,Chat,72,C10544,A051,TU-YER
T00949,2024-09-25 13:33:00,2024-09-25 21:44:54,Resolved,Medium,Delivery,Email,48,C11396,A046,SA-RAF
T00950,2025-04-09 23:02:00,2025-04-10 11:37:04,Resolved,Medium,Returns,Email,48,C11235,A039,TU-YER
T00951,2025-07-18 15:20:00,2025-07-19 11:34:42,Resolved,Medium,Returns,Chat,48,C10345,A040,AM-CAB
T00952,2025-02-07 00:12:00,2025-02-08 04:48:41,Resolved,Low,Other,Email,72,C14543,A060,AM-GBA
T00953,2025-04-20 07:05:00,2025-04-20 21:53:57,Resolved,Low,Payments,Email,72,C12097,A024,SA-ROS
T00954,2024-11-14 01:50:00,2024-11-14 13:14:56,Resolved,High,Tech Issue,Email,24,C13465,A002,CÓ-VIL
T00955,2024-10-07 20:34:00,2024-10-08 08:44:48,Resolved,Medium,Delivery,Chat,48,C12917,A059,SA-SAN
T00956,2025-01-29 23:36:00,2025-01-30 06:43:28,Resolved,Medium,Payments,Email,48,C11676,A049,LA-MON
T00957,2025-02-03 23:22:00,2025-02-04 09:36:06,Resolved,Low,Tech Issue,Phone,72,C11052,A059,SA-SAN
T00958,2024-03-01 13:03:00,2024-03-02 02:20:50,Resolved,Medium,Tech Issue,Phone,48,C13987,A003,CÓ-VIL
T00959,2024-03-05 01:18:00,2024-03-05 12:55:58,Resolved,Medium,Account,Phone,48,C11648,A040,AM-CAB
T00960,2024-07-09 12:24:00,2024-07-10 01:40:05,Resolved,Low,Payments,Chat,72,C11470,A001,SA-ROS
T00961,2025-08-19 20:18:00,2025-08-20 08:42:39,Resolved,Low,Login,Chat,72,C14820,A015,AM-GBA
T00962,2025-03-22 04:15:00,2025-03-23 01:21:32,Resolved,Medium,Delivery,App,48,C12016,A054,LA-MON
T00963,2025-04-11 13:57:00,2025-04-11 19:09:15,Resolved,Low,Account,Chat,72,C14611,A018,TU-YER
T00964,2024-08-17 12:13:00,2024-08-18 01:03:48,Resolved,High,Payments,Chat,24,C12448,A057,LA-MON
T00965,2024-12-06 09:48:00,2024-12-06 17:12:19,Resolved,Medium,Payments,Chat,48,C11642,A005,SA-SAN
T00966,2025-06-04 04:55:00,2025-06-04 12:12:36,Resolved,High,Delivery,App,24,C12039,A029,LA-ASU
T00967,2025-07-30 01:43:00,2025-07-31 00:13:51,Resolved,Low,Payments,Email,72,C14096,A041,ME-SAN
T00968,2024-12-22 05:58:00,2024-12-22 16:44:48,Resolved,High,Tech Issue,Phone,24,C13503,A050,ME-MEN
T00969,2025-07-10 12:49:00,2025-07-10 23:08:54,Resolved,High,Payments,App,24,C14398,A010,ME-SAN
T00970,2024-08-07 00:21:00,2024-08-07 23:55:54,Resolved,Low,Payments,Email,72,C14335,A014,LA-MON
T00971,2025-07-03 22:13:00,,Open,Low,Delivery,Email,72,C12897,A049,LA-MON
T00972,2024-10-08 18:47:00,2024-10-10 07:23:11,Resolved,Medium,Tech Issue,Chat,48,C12405,A030,CÓ-CÓR
T00973,2025-08-03 21:21:00,2025-08-04 10:52:11,Resolved,Medium,Payments,Chat,48,C14969,A005,SA-SAN
T00974,2024-01-05 10:54:00,2024-01-06 09:44:23,Resolved,Low,Login,Chat,72,C11728,A053,SA-SAN
T00975,2025-08-13 00:56:00,2025-08-13 08:31:18,Resolved,Low,Returns,Chat,72,C13741,A059,SA-SAN
T00976,2024-07-20 05:10:00,2024-07-20 23:59:35,Resolved,Low,Account,Email,72,C14767,A028,SA-SAN
T00977,2024-06-09 02:56:00,2024-06-11 05:58:55,Resolved,Low,Login,Chat,72,C10207,A050,ME-MEN
T00978,2025-09-06 20:57:00,2025-09-07 10:15:05,Resolved,Low,Login,Phone,72,C14608,A024,SA-ROS
T00979,2025-02-05 20:19:00,2025-02-06 05:08:27,Resolved,Medium,Tech Issue,Chat,48,C13359,A049,LA-MON
T00980,2025-09-11 20:25:00,2025-09-12 02:17:13,Resolved,Low,Tech Issue,Chat,72,C14607,A019,ME-SAN
T00981,2025-04-22 19:25:00,2025-04-23 10:07:17,Resolved,Medium,Returns,Chat,48,C11402,A037,AM-GBA
T00982,2025-07-24 04:18:00,,Open,High,Login,Chat,24,C11793,A033,CÓ-RÍO
T00983,2024-09-10 21:26:00,2024-09-12 02:28:23,Resolved,Low,Delivery,Email,72,C10385,A029,LA-ASU
T00984,2024-01-02 13:56:00,2024-01-04 06:54:50,Resolved,Low,Account,Chat,72,C13326,A001,SA-ROS
T00985,2025-02-12 16:06:00,2025-02-13 23:06:00,Resolved,Low,Payments,Chat,72,C12812,A030,CÓ-CÓR
T00986,2024-05-29 02:21:00,2024-05-29 11:03:26,Resolved,Low,Payments,Email,72,C11247,A049,LA-MON
T00987,2025-05-23 22:01:00,2025-05-24 12:57:27,Resolved,Low,Delivery,Chat,72,C12706,A037,AM-GBA
T00988,2025-01-03 10:17:00,2025-01-05 01:37:35,Resolved,Low,Tech Issue,Phone,72,C11879,A007,AM-GBA
T00989,2024-12-27 15:37:00,2024-12-28 10:04:06,Resolved,Low,Tech Issue,Phone,72,C14939,A055,ME-GOD
T00990,2025-01-08 02:41:00,2025-01-08 06:12:26,Resolved,High,Tech Issue,Phone,24,C13245,A059,SA-SAN
T00991,2024-05-11 09:04:00,2024-05-12 02:33:54,Resolved,Low,Delivery,Email,72,C11832,A015,AM-GBA
T00992,2025-07-25 02:54:00,2025-07-25 09:20:40,Resolved,High,Login,Chat,24,C13237,A020,SA-RAF
T00993,2025-09-19 16:13:00,2025-09-20 03:41:03,Resolved,High,Delivery,Email,24,C14574,A058,AM-CAB
T00994,2024-10-23 01:26:00,2024-10-23 14:46:27,Resolved,Low,Login,Phone,72,C13147,A038,CÓ-VIL
T00995,2024-12-06 07:39:00,2024-12-07 18:52:38,Resolved,Low,Login,Email,72,C10673,A046,SA-RAF
T00996,2024-12-01 16:16:00,2024-12-02 06:40:08,Resolved,Low,Login,App,72,C11772,A051,TU-YER
T00997,2024-10-01 20:41:00,2024-10-02 08:08:40,Resolved,Medium,Login,Email,48,C14798,A030,CÓ-CÓR
T00998,2025-04-03 14:58:00,2025-04-04 04:56:15,Resolved,Low,Login,Email,72,C14398,A002,CÓ-VIL
T00999,2024-01-23 15:32:00,2024-01-24 05:31:30,Resolved,Low,Returns,Chat,72,C10124,A049,LA-MON
T01000,2025-03-16 04:49:00,2025-03-16 18:01:50,Resolved,Medium,Delivery,App,48,C10476,A031,LA-MON
T01001,2024-09-29 11:12:00,,Open,Medium,Login,Email,48,C11514,A052,SA-ROS
T01002,2025-02-22 01:57:00,,Open,Low,Returns,Chat,72,C13638,A023,AM-GBA
T01003,2024-07-18 13:42:00,2024-07-19 03:37:07,Resolved,Medium,Returns,Email,48,C11280,A006,AM-CAB
T01004,2024-02-07 01:57:00,,Open,Medium,Tech Issue,Email,48,C12451,A030,CÓ-CÓR
T01005,2024-05-03 19:43:00,2024-05-04 05:41:06,Resolved,Low,Tech Issue,Email,72,C14421,A004,ME-SAN
T01006,2024-01-07 15:54:00,2024-01-08 06:24:59,Resolved,Medium,Returns,Email,48,C14021,A043,ME-MEN
T01007,2025-02-11 13:06:00,2025-02-11 17:30:42,Resolved,Low,Delivery,Chat,72,C11022,A037,AM-GBA
T01008,2024-04-29 23:04:00,2024-04-30 15:37:01,Resolved,Low,Delivery,Chat,72,C13969,A033,CÓ-RÍO
T01009,2024-06-02 14:51:00,2024-06-03 15:40:13,Resolved,Low,Payments,Email,72,C11393,A046,SA-RAF
T01010,2024-05-02 06:38:00,2024-05-02 12:54:42,Resolved,Medium,Login,Email,48,C14889,A014,LA-MON
T01011,2024-01-07 16:00:00,2024-01-08 00:47:02,Resolved,High,Login,Email,24,C13992,A013,LA-ASU
T01012,2024-01-27 04:17:00,2024-01-28 13:58:01,Resolved,Low,Payments,Email,72,C13476,A047,AM-GBA
T01013,2025-08-02 11:04:00,2025-08-02 19:07:38,Resolved,Medium,Returns,Email,48,C10310,A002,CÓ-VIL
T01014,2024-11-02 20:55:00,2024-11-04 04:29:20,Resolved,Low,Account,Chat,72,C12295,A007,AM-GBA
T01015,2024-08-18 19:06:00,2024-08-19 19:04:04,Resolved,Low,Payments,Phone,72,C10495,A021,LA-LIM
T01016,2025-01-03 17:14:00,2025-01-03 23:16:24,Resolved,High,Account,Phone,24,C14811,A059,SA-SAN
T01017,2024-02-10 23:55:00,2024-02-12 07:12:21,Resolved,Low,Login,Phone,72,C14852,A036,SA-RAF
T01018,2024-03-29 00:10:00,2024-03-29 07:18:41,Resolved,Low,Delivery,Email,72,C14080,A035,LA-ASU
T01019,2024-11-25 09:37:00,,Open,Low,Delivery,Email,72,C14542,A055,ME-GOD
T01020,2025-08-18 16:39:00,2025-08-19 17:31:50,Resolved,Medium,Payments,Email,48,C12419,A029,LA-ASU
T01021,2024-02-18 06:44:00,2024-02-18 19:17:58,Resolved,Low,Payments,Phone,72,C10722,A005,SA-SAN
T01022,2025-06-01 06:49:00,2025-06-01 23:21:47,Resolved,Low,Login,Phone,72,C14677,A037,AM-GBA
T01023,2024-11-16 03:38:00,2024-11-17 21:53:53,Resolved,Low,Delivery,Chat,72,C12845,A029,LA-ASU
T01024,2025-02-19 03:26:00,2025-02-19 13:26:28,Resolved,Medium,Delivery,Chat,48,C11068,A015,AM-GBA
T01025,2025-08-05 08:13:00,,Open,Medium,Delivery,Email,48,C10880,A016,LA-ASU
T01026,2024-04-17 06:28:00,2024-04-18 01:45:47,Resolved,High,Returns,Email,24,C11525,A036,SA-RAF
T01027,2024-12-07 12:14:00,2024-12-08 20:33:18,Resolved,Medium,Payments,Chat,48,C11520,A050,ME-MEN
T01028,2024-10-26 07:54:00,2024-10-26 18:21:14,Resolved,Medium,Delivery,App,48,C14432,A035,LA-ASU
T01029,2025-05-12 06:16:00,2025-05-12 16:01:15,Resolved,Low,Account,Chat,72,C14561,A055,ME-GOD
T01030,2024-05-16 19:35:00,2024-05-17 08:21:57,Resolved,High,Account,Email,24,C12013,A041,ME-SAN
T01031,2025-03-23 12:09:00,,Open,Low,Tech Issue,Chat,72,C13041,A056,AM-GBA
T01032,2024-11-11 13:26:00,,Open,Low,Delivery,Email,72,C11264,A039,TU-YER
T01033,2025-04-24 14:32:00,2025-04-24 16:47:47,Resolved,Urgent,Tech Issue,Chat,8,C14799,A008,TU-YER
T01034,2025-04-05 11:10:00,2025-04-05 16:04:22,Resolved,High,Returns,Chat,24,C13771,A006,AM-CAB
T01035,2024-03-16 16:30:00,2024-03-16 19:31:03,Resolved,High,Delivery,Email,24,C12707,A006,AM-CAB
T01036,2025-02-12 10:54:00,2025-02-13 08:22:28,Resolved,Medium,Login,Email,48,C10613,A037,AM-GBA
T01037,2024-03-20 04:27:00,2024-03-20 10:18:26,Resolved,Medium,Returns,Phone,48,C10941,A037,AM-GBA
T01038,2024-08-30 16:52:00,,Open,Medium,Returns,Phone,48,C10408,A057,LA-MON
T01039,2024-11-18 12:56:00,2024-11-19 09:12:00,Resolved,Medium,Delivery,Phone,48,C11199,A042,ME-MEN
T01040,2025-07-14 16:53:00,2025-07-15 04:02:33,Resolved,Low,Delivery,Chat,72,C11806,A023,AM-GBA
T01041,2025-04-22 06:54:00,2025-04-23 04:43:36,Resolved,Medium,Account,Chat,48,C10657,A047,AM-GBA
T01042,2025-01-24 22:56:00,2025-01-25 11:14:29,Resolved,Medium,Payments,Chat,48,C13650,A007,AM-GBA
T01043,2024-08-18 20:23:00,2024-08-19 14:47:23,Resolved,Medium,Payments,Phone,48,C14650,A011,SA-RAF
T01044,2024-04-01 12:56:00,2024-04-01 22:35:41,Resolved,Low,Delivery,Chat,72,C14153,A027,LA-MON
T01045,2025-06-16 09:59:00,2025-06-17 09:22:30,Resolved,Medium,Delivery,Chat,48,C14255,A046,SA-RAF
T01046,2024-06-22 10:22:00,2024-06-22 18:38:00,Resolved,High,Login,Phone,24,C14377,A045,LA-ASU
T01047,2025-09-25 12:46:00,2025-09-26 02:50:18,Resolved,High,Other,Email,24,C12156,A049,LA-MON
T01048,2024-05-03 10:53:00,2024-05-04 00:34:05,Resolved,High,Delivery,Chat,24,C14107,A004,ME-SAN
T01049,2024-03-08 04:11:00,2024-03-09 01:04:37,Resolved,Medium,Login,Chat,48,C13089,A006,AM-CAB
T01050,2024-11-25 06:04:00,2024-11-25 15:54:30,Resolved,Urgent,Returns,Chat,8,C13786,A012,AM-GBA
T01051,2024-09-14 03:50:00,2024-09-14 10:24:28,Resolved,High,Delivery,Chat,24,C12132,A046,SA-RAF
T01052,2024-08-19 00:04:00,2024-08-19 08:11:17,Resolved,Medium,Login,Phone,48,C12368,A042,ME-MEN
T01053,2024-05-10 06:43:00,2024-05-10 20:39:53,Resolved,High,Delivery,Email,24,C13224,A056,AM-GBA
T01054,2025-01-04 15:06:00,2025-01-06 05:35:24,Resolved,Low,Returns,Chat,72,C11573,A038,CÓ-VIL
T01055,2024-11-14 12:16:00,2024-11-15 04:38:08,Resolved,Low,Account,Email,72,C11790,A039,TU-YER
T01056,2024-12-12 05:44:00,2024-12-13 07:46:29,Resolved,Low,Other,Chat,72,C12777,A018,TU-YER
T01057,2025-08-23 06:49:00,2025-08-24 05:09:06,Resolved,Medium,Tech Issue,Chat,48,C13249,A025,CÓ-RÍO
T01058,2025-05-15 11:05:00,2025-05-15 13:56:40,Resolved,Medium,Delivery,Email,48,C10894,A044,ME-SAN
T01059,2024-08-19 23:01:00,2024-08-20 07:47:42,Resolved,Low,Delivery,Email,72,C13545,A029,LA-ASU
